"PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15"
-1.75634079443778,0.355110093043574,0.267168715392575,-0.821364293351722,0.763939020760224,1.31074363877927,-0.133387309785422,0.193860723705332,0.246631884513678,-0.450950771850489,0.528046490233401,0.254047917049641,-0.0443347571353355,0.432760640598225,0.116034762117832
-3.66906771050295,1.04178876889789,-0.394457772345758,0.794843904047725,-0.516966390813794,0.369660556958311,-0.257414195749851,0.218743631541375,0.562368411574442,0.651761163366636,0.372629891947564,0.230228491564861,-0.0558267228517351,-0.287181732560466,0.0185571544126667
-0.413482117350714,0.970902129682973,0.0427719421502994,1.56736206345025,0.830905280412809,-0.5834170558719,-0.495488352969965,0.561499666650687,0.499228435162941,0.353862912668532,-0.0619088034788751,0.520234536606187,-0.198861999401311,0.0399443201838183,0.0732197958837886
-4.31459262356236,0.258247248458959,-1.68182823172414,-0.104831915252293,-1.02357233215177,0.230038369259615,0.608392631948233,-0.0528801189203852,-0.0331131505350867,-0.161141936114493,-0.0546411242522339,-0.0136947890229141,-0.486318350456649,-0.10160329650828,-0.00265352464612262
4.15799789527511,0.732372758493364,-0.591627230705976,-2.21650594742117,0.566429004714476,-0.68937060462503,0.225234537335527,0.810208792593584,-0.362227902708803,-1.07588576141954,0.305565745331541,0.311104979860059,0.405273680258121,-0.226073468171321,-0.0686941065650196
-4.00219103924139,0.834601697212133,-0.0360900329792705,-0.211959854139304,0.249605963943013,0.296747356658296,0.0456719981681133,0.374941199413968,0.594673534199689,-0.281750085253635,-0.220788320487615,-0.107937704121975,-0.0138179419859132,-0.466787047774483,-0.0827094254411588
-2.59299987259981,0.184719800438589,0.751863736020267,-0.454152669913249,0.033687590371717,0.171220368659537,0.152656151104004,0.529369664574689,-0.0522655002060012,0.143647095501699,-0.172666970001394,0.219064712683971,0.0476026489438341,-0.509069370529979,-0.442498710987353
2.24042635996258,0.88045409171981,-0.67839114928209,-1.64876954092059,-1.56215500584037,-0.744438679336247,0.11314187413249,0.204019507768195,0.143684336941268,-0.371572939807117,0.049325570519326,0.32279843400241,-0.101643406310919,-0.262711709915327,-0.0870193607775853
-3.46418498568202,-0.120988210992738,-0.176144150310906,0.40530541577519,0.877536614555298,-0.180560413980832,0.465124554423869,-0.224036232314434,-0.13463451353745,0.122098244343953,0.158442582878334,-0.489313325121711,0.287983008883534,-0.160841037781702,0.0872212002496162
1.50765423340279,0.801033383223117,0.0200715957825488,2.13972330932498,-0.354352126435482,0.0831833818452942,0.613461543885552,-0.150135214342354,-0.493494742717405,-0.0547397120863724,0.0742580124469227,0.582947024574531,0.139594303022757,-0.0359336326804386,-0.00589644930490133
-0.174982051771521,0.179394117298833,0.132500819479982,0.615024176269503,0.336202703480286,0.69638920806426,0.772075318291627,0.481144809125229,-0.482267844370974,-0.338439516228472,-0.139258102373813,0.612018873094081,0.727924920573092,0.171104163936674,-0.252981779333034
-2.38236566499209,0.361322876657197,-0.0703197191499098,0.182118612430528,-0.742994800405816,1.00362018527075,1.20272671855542,-0.0151669346878285,0.273176754495312,0.340240174780614,-0.877816106420234,0.266142007303794,0.337884721496665,-0.346698879494691,-0.0996689725564671
-4.1232958847624,0.843970264765951,-0.297353573686492,0.883872414022135,-0.764717934761481,0.0745513235544574,-0.0401903922009626,0.465713888451375,0.409932191735012,-0.149781600494961,0.36651869349804,-0.472287832994945,0.0741164522534204,-0.720079902629458,0.189667945306307
1.59897431322684,-0.534136682391587,1.31962812147114,1.029197105512,-0.0063978192187317,-0.796869114040866,1.07174350513795,-0.122803058341204,-0.432893269621075,-0.734818655128606,0.21487372764755,-0.492463271745375,0.245416498060209,-0.145653286889224,-0.45486996539347
4.49248795504628,0.892110560684085,0.991525679030143,1.38842198150552,1.38468943329232,-0.651472453044632,0.859619836193029,0.259742329111627,-0.0028053413044579,0.625711382308423,-0.373519893465502,0.513903378915268,-0.242907042868614,-0.23511063797477,-0.384683041696955
-0.533516834743739,0.919699595739078,0.755194120614063,-0.91883880482989,0.2306710688908,0.902494995400517,1.25241570942032,0.202122395952656,-0.0614821819697557,0.855355231160584,-0.575673254966616,0.280316984467854,-0.499415992566775,-0.524777084706621,-0.66555927172573
1.2763132971308,0.534981332959178,0.854768215095268,1.02379690465907,1.78934549032803,-1.57448187005533,1.70979814958547,0.27648342450524,0.0820856454429902,-0.173831359094475,0.739623878977922,0.639683377623569,-0.274420410839688,0.218856440515152,0.281440723721777
1.17701905297214,0.630913054351783,0.313001948056379,1.81720468289937,0.903788880032553,-1.12958622579312,1.20379361951423,-0.818243998613161,-0.160620710993035,-0.0872160910922885,-0.795843015582435,-0.661343475502315,-0.716888075229463,-0.196770919308981,-0.0490348639885913
-3.70951957150306,0.3125294004226,-0.215461780326402,0.330878920788114,0.697294873165099,-0.181157272278965,1.23891494484861,0.0168698531469735,-0.710131650610736,-0.143661028124182,-0.688476117496582,-0.350699755878431,-0.149201086252591,-0.00563012872669784,0.0303810179781651
1.09489374299039,0.375920686226471,-2.37041261933608,0.106382810284865,-1.52402445780935,-0.27788559893979,0.535257922395318,0.266910387290644,-0.468385958408622,0.553501271699699,-1.1495755023747,0.437383663745563,-0.665375444300487,-0.0392729471324738,-0.627914486556063
3.88033176945605,0.352429345705767,0.100704813133849,-0.186964110156499,1.82386047812037,-1.2849420951546,1.12736508501809,0.0268433880897555,0.0468317801208406,-0.0901326409895589,-0.301472885908343,-0.282702523450676,-0.0565719614536111,-0.106542948964038,-0.0573498338719043
-2.38056921792153,0.363758665252132,-0.856740282956776,-1.3194908685193,-0.106410811937119,0.266834285792757,0.940319916140587,-0.298216065119942,0.267079631158684,0.266379053010013,-0.0374147608292071,0.130253185251633,-0.00386118529399212,0.116594394833692,-0.106025644293322
-0.916150017251556,0.592269148043505,-1.25233274430655,0.208895785456449,-0.00851732704154501,-0.105783388782486,0.208689787197783,0.32895066798518,0.0841008182270124,-0.301338218606278,-0.594591361215955,-0.666040844272291,-0.0619160668104041,0.123077433387662,-0.20480557096833
-2.58215529415078,0.26675401585543,-1.2098634514559,2.00878200655249,1.37970346240856,-0.24334885104366,-0.28678730473205,-1.04130897394393,0.596581864942429,0.00254773347461641,-0.0758316981694267,0.0856433823173984,-0.194834514062179,0.267425355277267,-0.0279593120790748
-3.57509988336248,0.394712297363754,-1.07868020805133,2.01318600435193,-0.415311128301281,0.140356822226394,0.338692582435914,0.157871724462949,0.186121891169482,0.896730953111624,-0.374553425776952,-0.430432586456425,0.0734566050290651,-0.0197041565932266,-0.142597623581031
-4.04865060859055,1.1159387000609,-0.00897288290236769,-0.189888676968659,0.277019696549599,0.288385875374191,-0.408638194497393,-0.36726126348931,-0.641752704578303,-0.0309871098790914,-0.0655962904494827,0.488929839742797,-0.210242598824733,-0.587085420417171,-0.11140773524277
